country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","25-06-2025 22:00:00",26.428282,80.327067,PM10,45,110,71
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","25-06-2025 22:00:00",26.509954,80.249612,OZONE,17,22,19
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-06-2025 22:00:00",25.32393,82.99687,PM10,28,42,33
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","25-06-2025 22:00:00",25.32393,82.99687,SO2,28,29,29
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","25-06-2025 22:00:00",29.2124114,78.9611753,NH3,3,5,4
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","25-06-2025 22:00:00",26.8458805,80.9365541,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","25-06-2025 22:00:00",26.83399722,80.8917361,PM2.5,30,125,72
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","25-06-2025 22:00:00",26.83399722,80.8917361,NO2,30,48,40
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","25-06-2025 22:00:00",25.301778,82.996789,NO2,8,8,8
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","25-06-2025 22:00:00",23.6979360,86.9443950,PM2.5,12,41,22
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","25-06-2025 22:00:00",23.6979360,86.9443950,OZONE,5,26,14
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-06-2025 22:00:00",23.6181830,87.1057180,PM10,14,58,27
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","25-06-2025 22:00:00",23.6181830,87.1057180,CO,11,34,24
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","25-06-2025 22:00:00",23.616515,87.119133,SO2,8,11,9
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","25-06-2025 22:00:00",23.616515,87.119133,OZONE,9,35,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","25-06-2025 22:00:00",22.7605581,88.3617589,SO2,8,9,8
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","25-06-2025 22:00:00",23.567923,87.306843,SO2,22,23,23
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","25-06-2025 22:00:00",23.549395,87.300496,NH3,1,1,1
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-06-2025 22:00:00",22.06047,88.109737,PM2.5,10,47,24
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","25-06-2025 22:00:00",22.06047,88.109737,CO,20,72,33
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,PM2.5,6,23,12
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,PM10,19,40,28
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,NO2,15,20,17
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,NH3,8,12,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,SO2,8,9,8
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","25-06-2025 22:00:00",22.629801,88.352017,CO,21,34,26
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","25-06-2025 22:00:00",22.554954,88.292568,NO2,6,23,12
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","25-06-2025 22:00:00",22.6025571,88.3105664,OZONE,58,79,65
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","25-06-2025 22:00:00",22.611968,88.347422,PM2.5,21,45,34
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","25-06-2025 22:00:00",22.5687319,88.2797276,PM10,33,84,48
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","25-06-2025 22:00:00",22.5687319,88.2797276,SO2,6,10,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","25-06-2025 22:00:00",22.58157048,88.41002457,NO2,6,23,16
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","25-06-2025 22:00:00",22.49929,88.36917,PM10,35,64,48
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","25-06-2025 22:00:00",22.49929,88.36917,NO2,18,72,37
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-06-2025 22:00:00",22.627847,88.380669,PM10,21,46,33
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","25-06-2025 22:00:00",22.627847,88.380669,OZONE,14,28,22
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-06-2025 22:00:00",22.51106,88.35142,PM10,11,36,27
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-06-2025 22:00:00",22.51106,88.35142,SO2,5,129,30
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-06-2025 22:00:00",22.51106,88.35142,CO,2,16,13
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","25-06-2025 22:00:00",22.51106,88.35142,OZONE,12,27,16
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","25-06-2025 22:00:00",22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","25-06-2025 22:00:00",22.5448082,88.3403691,CO,2,44,21
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-06-2025 22:00:00",26.6879226,88.4152495,SO2,10,14,11
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","25-06-2025 22:00:00",26.6879226,88.4152495,OZONE,25,29,27
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","25-06-2025 22:00:00",26.446912,91.439057,OZONE,4,13,10
India,Assam,Silchar,"Tarapur, Silchar - PCBA","25-06-2025 22:00:00",24.82827,92.79525,PM10,46,54,48
India,Assam,Silchar,"Tarapur, Silchar - PCBA","25-06-2025 22:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA","25-06-2025 22:00:00",24.82827,92.79525,SO2,1,16,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","25-06-2025 22:00:00",26.987634,94.636574,NH3,1,2,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","25-06-2025 22:00:00",26.987634,94.636574,OZONE,2,21,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","25-06-2025 22:00:00",26.146529,87.454184,PM10,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","25-06-2025 22:00:00",26.146529,87.454184,NO2,2,248,40
India,Assam,Guwahati,"IITG, Guwahati - PCBA","25-06-2025 22:00:00",26.2028636,91.70046436,PM10,5,35,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","25-06-2025 22:00:00",26.10887,91.589544,OZONE,12,21,19
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","25-06-2025 22:00:00",26.187500,91.744194,PM10,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","25-06-2025 22:00:00",26.187500,91.744194,SO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","25-06-2025 22:00:00",26.187500,91.744194,OZONE,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","25-06-2025 22:00:00",26.349082,92.68449,PM10,57,58,58
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","25-06-2025 22:00:00",14.465052,78.824187,PM2.5,56,66,61
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","25-06-2025 22:00:00",14.465052,78.824187,SO2,15,18,16
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","25-06-2025 22:00:00",16.9872867,81.7363176,PM2.5,12,42,25
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","25-06-2025 22:00:00",16.9872867,81.7363176,PM10,17,42,31
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","25-06-2025 22:00:00",16.9872867,81.7363176,CO,5,34,24
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","25-06-2025 22:00:00",14.675886,77.593027,NH3,5,7,6
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","25-06-2025 22:00:00",14.675886,77.593027,SO2,11,14,12
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","25-06-2025 22:00:00",14.675886,77.593027,CO,26,43,41
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","25-06-2025 22:00:00",13.204880,79.097889,PM2.5,65,79,72
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","25-06-2025 22:00:00",13.204880,79.097889,CO,12,33,22
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","25-06-2025 22:00:00",13.615387,79.409230,OZONE,16,30,21
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","25-06-2025 22:00:00",16.536107,80.594233,CO,21,39,35
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","25-06-2025 22:00:00",16.486692,80.699436,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","25-06-2025 22:00:00",16.486692,80.699436,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","25-06-2025 22:00:00",16.486692,80.699436,SO2,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25-06-2025 22:00:00",25.251013,86.989001,PM10,27,141,71
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25-06-2025 22:00:00",25.251013,86.989001,NO2,7,23,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","25-06-2025 22:00:00",25.265194,87.012947,NO2,9,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","25-06-2025 22:00:00",25.204762,85.514960,SO2,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","25-06-2025 22:00:00",26.146529,87.454184,OZONE,8,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","25-06-2025 22:00:00",25.5626095,84.663264,SO2,5,10,9
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","25-06-2025 22:00:00",25.42742023,86.13886079,NH3,11,12,12
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","25-06-2025 22:00:00",16.509717,80.612222,NH3,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-06-2025 22:00:00",26.071318,91.87488,PM10,90,143,106
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","25-06-2025 22:00:00",26.071318,91.87488,NH3,4,4,4
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","25-06-2025 22:00:00",13.67,79.35,NO2,7,15,11
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","25-06-2025 22:00:00",13.67,79.35,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","25-06-2025 22:00:00",25.251013,86.989001,PM2.5,12,110,46
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","25-06-2025 22:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","25-06-2025 22:00:00",24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-06-2025 22:00:00",24.792403,84.992416,PM2.5,25,113,67
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-06-2025 22:00:00",24.792403,84.992416,NO2,2,10,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-06-2025 22:00:00",24.792403,84.992416,NH3,3,8,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","25-06-2025 22:00:00",24.792403,84.992416,SO2,13,18,16
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","25-06-2025 22:00:00",24.762518,84.982348,CO,14,32,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","25-06-2025 22:00:00",24.762518,84.982348,OZONE,2,5,4
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-06-2025 22:00:00",25.697189,85.245900,NH3,4,11,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","25-06-2025 22:00:00",25.697189,85.245900,CO,14,25,17
India,Bihar,Munger,"Town Hall, Munger - BSPCB","25-06-2025 22:00:00",25.376776,86.471523,PM10,11,65,33
India,Bihar,Munger,"Town Hall, Munger - BSPCB","25-06-2025 22:00:00",25.376776,86.471523,SO2,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","25-06-2025 22:00:00",26.1403345,85.3650192,NO2,8,14,10
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","25-06-2025 22:00:00",26.1403345,85.3650192,NH3,2,3,3
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","25-06-2025 22:00:00",26.1209,85.3647,NO2,9,17,12
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","25-06-2025 22:00:00",25.586562,85.043586,CO,24,44,33
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-06-2025 22:00:00",26.0881305,87.93840336,PM10,15,104,34
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","25-06-2025 22:00:00",26.0881305,87.93840336,NH3,3,4,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","25-06-2025 22:00:00",27.308328,84.531742,CO,2,122,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-06-2025 22:00:00",26.63086,84.90051,PM10,14,54,33
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","25-06-2025 22:00:00",26.63086,84.90051,SO2,1,3,1
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","25-06-2025 22:00:00",25.592539,85.227158,PM2.5,23,94,46
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","25-06-2025 22:00:00",25.610369,85.132568,SO2,25,29,27
India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-06-2025 22:00:00",25.619651,85.147382,PM2.5,27,60,45
India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-06-2025 22:00:00",25.619651,85.147382,PM10,47,72,59
India,Bihar,Patna,"Muradpur, Patna - BSPCB","25-06-2025 22:00:00",25.619651,85.147382,CO,28,66,45
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","25-06-2025 22:00:00",25.366336,87.117468,PM2.5,13,45,25
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","25-06-2025 22:00:00",25.366336,87.117468,PM10,11,36,19
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","25-06-2025 22:00:00",25.366336,87.117468,NO2,4,7,6
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","25-06-2025 22:00:00",25.892357,86.590325,PM10,33,72,49
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","25-06-2025 22:00:00",25.892357,86.590325,NH3,4,4,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","25-06-2025 22:00:00",22.08815,82.13737,PM10,16,53,36
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","25-06-2025 22:00:00",22.118125,83.140608,NO2,3,9,7
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","25-06-2025 22:00:00",25.859655,85.77944,PM10,52,140,81
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","25-06-2025 22:00:00",26.2271665,84.3570427,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-06-2025 22:00:00",30.719859,76.738637,PM10,16,101,44
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-06-2025 22:00:00",30.719859,76.738637,SO2,6,12,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","25-06-2025 22:00:00",30.719859,76.738637,OZONE,3,28,6
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","25-06-2025 22:00:00",22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","25-06-2025 22:00:00",22.126650,83.483212,PM2.5,4,24,12
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","25-06-2025 22:00:00",28.588333,77.221667,PM10,67,117,92
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","25-06-2025 22:00:00",28.5918245,77.2273074,PM10,79,116,99
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","25-06-2025 22:00:00",28.5918245,77.2273074,CO,18,24,22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-06-2025 22:00:00",28.611281,77.237738,PM10,84,127,103
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-06-2025 22:00:00",28.611281,77.237738,NH3,15,17,16
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-06-2025 22:00:00",28.611281,77.237738,SO2,1,6,3
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","25-06-2025 22:00:00",28.611281,77.237738,OZONE,3,26,16
India,Delhi,Delhi,"Mundka, Delhi - DPCC","25-06-2025 22:00:00",28.684678,77.076574,NO2,26,68,39
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","25-06-2025 22:00:00",28.60909,77.0325413,PM2.5,52,91,74
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","25-06-2025 22:00:00",28.60909,77.0325413,PM10,45,90,71
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","25-06-2025 22:00:00",28.60909,77.0325413,SO2,4,16,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","25-06-2025 22:00:00",28.60909,77.0325413,OZONE,8,25,20
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","25-06-2025 22:00:00",28.570173,76.933762,NO2,29,41,35
India,Delhi,Delhi,"Narela, Delhi - DPCC","25-06-2025 22:00:00",28.822836,77.101981,NH3,3,16,6
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","25-06-2025 22:00:00",28.695381,77.181665,OZONE,1,319,58
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","25-06-2025 22:00:00",28.4706914,77.1099364,PM2.5,25,80,60
India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-06-2025 22:00:00",28.776200,77.051074,PM10,73,159,105
India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-06-2025 22:00:00",28.776200,77.051074,NH3,4,10,6
India,Delhi,Delhi,"Bawana, Delhi - DPCC","25-06-2025 22:00:00",28.776200,77.051074,CO,30,61,34
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","25-06-2025 22:00:00",28.7256504,77.2011573,PM2.5,60,316,118
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","25-06-2025 22:00:00",21.371751,81.664929,PM2.5,19,52,35
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","25-06-2025 22:00:00",21.371751,81.664929,PM10,44,124,73
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","25-06-2025 22:00:00",21.371751,81.664929,NO2,11,20,14
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","25-06-2025 22:00:00",21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"Alipur, Delhi - DPCC","25-06-2025 22:00:00",28.815329,77.153010,OZONE,3,38,27
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-06-2025 22:00:00",28.6811736,77.3025234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","25-06-2025 22:00:00",28.6811736,77.3025234,SO2,11,21,14
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-06-2025 22:00:00",28.732820,77.170633,SO2,5,25,12
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-06-2025 22:00:00",28.732820,77.170633,CO,18,102,34
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","25-06-2025 22:00:00",28.732820,77.170633,OZONE,50,60,55
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-06-2025 22:00:00",28.656756,77.227234,NO2,45,68,54
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","25-06-2025 22:00:00",28.656756,77.227234,OZONE,8,30,22
India,Delhi,Delhi,"DTU, Delhi - CPCB","25-06-2025 22:00:00",28.7500499,77.1112615,NH3,9,14,11
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","25-06-2025 22:00:00",28.498571,77.264840,PM10,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","25-06-2025 22:00:00",28.623763,77.287209,NO2,12,41,23
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","25-06-2025 22:00:00",28.674045,77.131023,NH3,4,5,4
India,Delhi,Delhi,"Pusa, Delhi - DPCC","25-06-2025 22:00:00",28.639652,77.146275,PM10,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC","25-06-2025 22:00:00",28.639652,77.146275,SO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","25-06-2025 22:00:00",22.1910172,83.5197009,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","25-06-2025 22:00:00",21.258815,81.578979,PM10,10,26,20
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","25-06-2025 22:00:00",21.258815,81.578979,OZONE,5,8,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","25-06-2025 22:00:00",28.822836,77.101981,OZONE,85,150,131
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","25-06-2025 22:00:00",28.6573814,77.1585447,PM10,47,167,119
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","25-06-2025 22:00:00",28.530785,77.271255,PM10,101,190,135
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","25-06-2025 22:00:00",28.5504249,77.2159377,SO2,38,40,39
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","25-06-2025 22:00:00",28.5504249,77.2159377,OZONE,32,55,36
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","25-06-2025 22:00:00",28.710508,77.249485,SO2,1,9,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","25-06-2025 22:00:00",28.531346,77.190156,PM10,78,111,93
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","25-06-2025 22:00:00",28.531346,77.190156,NH3,3,7,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","25-06-2025 22:00:00",28.531346,77.190156,CO,18,67,33
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","25-06-2025 22:00:00",28.531346,77.190156,OZONE,2,15,11
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","25-06-2025 22:00:00",28.672342,77.315260,SO2,3,14,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","25-06-2025 22:00:00",28.672342,77.315260,CO,30,67,36
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","25-06-2025 22:00:00",28.672342,77.315260,OZONE,4,23,18
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","25-06-2025 22:00:00",28.699793,77.165453,PM10,121,238,157
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","25-06-2025 22:00:00",28.699793,77.165453,NO2,21,113,48
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","25-06-2025 22:00:00",20.362421,72.918013,PM2.5,31,104,65
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","25-06-2025 22:00:00",22.969611,72.643500,PM10,35,68,46
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","25-06-2025 22:00:00",22.969611,72.643500,NO2,3,5,4
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","25-06-2025 22:00:00",28.422681,77.148944,PM10,43,185,119
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","25-06-2025 22:00:00",28.3153,76.9143,PM10,32,113,44
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","25-06-2025 22:00:00",28.3153,76.9143,NH3,6,6,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","25-06-2025 22:00:00",28.3153,76.9143,SO2,7,10,8
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","25-06-2025 22:00:00",23.023389,72.515201,PM10,19,81,59
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","25-06-2025 22:00:00",23.023389,72.515201,OZONE,1,16,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","25-06-2025 22:00:00",23.076793,72.627874,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","25-06-2025 22:00:00",23.076793,72.627874,NO2,10,17,13
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","25-06-2025 22:00:00",23.076793,72.627874,OZONE,1,107,33
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","25-06-2025 22:00:00",23.043070,72.562968,OZONE,4,15,12
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","25-06-2025 22:00:00",21.613267,73.010555,NH3,7,9,8
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","25-06-2025 22:00:00",28.563262,77.186937,NH3,4,6,5
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","25-06-2025 22:00:00",28.563262,77.186937,CO,70,92,78
India,Delhi,Delhi,"Rohini, Delhi - DPCC","25-06-2025 22:00:00",28.732528,77.119920,SO2,2,5,4
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","25-06-2025 22:00:00",28.6514781,77.1473105,PM2.5,81,128,105
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","25-06-2025 22:00:00",28.6514781,77.1473105,NH3,NA,NA,NA
